time(s),ch0(V),ch1(V),ch2(V),ch3(V)
2.0026,2.19268799,,,
2.0028,2.19299316,,,
2.003,2.19299316,,,
2.0032,2.19299316,,,
2.0034,2.19268799,,,
2.0036,2.19299316,,,
2.0038,2.19299316,,,
2.004,2.19299316,,,
2.0042,2.19299316,,,
2.0044,2.19299316,,,
2.0046,2.19299316,,,
2.0048,2.19268799,,,
2.005,2.19299316,,,
2.0052,2.19299316,,,
2.0054,2.19299316,,,
2.0056,2.19299316,,,
2.0058,2.19299316,,,
2.006,2.19268799,,,
2.0062,2.19299316,,,
2.0064,2.19299316,,,
2.0066,2.19299316,,,
2.0068,2.19268799,,,
2.007,2.19299316,,,
2.0072,2.19299316,,,
2.0074,2.19299316,,,
2.0076,2.19299316,,,
2.0078,2.19268799,,,
2.008,2.19299316,,,
2.0082,2.19268799,,,
2.0084,2.19299316,,,
2.0086,2.19299316,,,
2.0088,2.19299316,,,
2.009,2.19299316,,,
2.0092,2.19299316,,,
2.0094,2.19299316,,,
2.0096,2.19268799,,,
2.0098,2.19299316,,,
2.01,2.19268799,,,
2.0102,2.19299316,,,
2.0104,2.19299316,,,
2.0106,2.19268799,,,
2.0108,2.19299316,,,
2.011,2.19299316,,,
2.0112,2.19299316,,,
2.0114,2.19299316,,,
2.0116,2.19268799,,,
2.0118,2.19299316,,,
2.012,2.19299316,,,
2.0122,2.19299316,,,
2.0124,2.19268799,,,
2.0126,2.19268799,,,
2.0128,2.19299316,,,
2.013,2.19299316,,,
2.0132,2.19299316,,,
2.0134,2.19268799,,,
2.0136,2.19299316,,,
2.0138,2.19299316,,,
2.014,2.19299316,,,
2.0142,2.19299316,,,
2.0144,2.19268799,,,
2.0146,2.19268799,,,
2.0148,2.19299316,,,
2.015,2.19299316,,,
2.0152,2.19299316,,,
2.0154,2.19299316,,,
2.0156,2.19299316,,,
2.0158,2.19299316,,,
2.016,2.19299316,,,
2.0162,2.19299316,,,
2.0164,2.19299316,,,
2.0166,2.19268799,,,
2.0168,2.19299316,,,
2.017,2.19268799,,,
2.0172,2.19299316,,,
2.0174,2.19268799,,,
2.0176,2.19299316,,,
2.0178,2.19299316,,,
2.018,2.19268799,,,
2.0182,2.19299316,,,
2.0184,2.19299316,,,
2.0186,2.19299316,,,
2.0188,2.19299316,,,
2.019,2.19299316,,,
2.0192,2.19299316,,,
2.0194,2.19268799,,,
2.0196,2.19299316,,,
2.0198,2.19299316,,,
2.02,2.19268799,,,
2.0202,2.19299316,,,
2.0204,2.19299316,,,
2.0206,2.19299316,,,
2.0208,2.19299316,,,
2.021,2.19299316,,,
2.0212,2.19299316,,,
2.0214,2.19299316,,,
2.0216,2.19299316,,,
2.0218,2.19268799,,,
2.022,2.19268799,,,
2.0222,2.19299316,,,
2.0224,2.19268799,,,
2.0226,2.19299316,,,
2.0228,2.19299316,,,
2.023,2.19299316,,,
2.0232,2.19299316,,,
2.0234,2.19299316,,,
2.0236,2.19268799,,,
2.0238,2.19299316,,,
2.024,2.19299316,,,
2.0242,2.19299316,,,
2.0244,2.19299316,,,
2.0246,2.19299316,,,
2.0248,2.19268799,,,
2.025,2.19299316,,,
2.0252,2.19299316,,,
2.0254,2.19299316,,,
2.0256,2.19299316,,,
2.0258,2.19299316,,,
2.026,2.19299316,,,
2.0262,2.19299316,,,
2.0264,2.19299316,,,
2.0266,2.19299316,,,
2.0268,2.19299316,,,
2.027,2.19299316,,,
2.0272,2.19268799,,,
2.0274,2.19299316,,,
2.0276,2.19299316,,,
2.0278,2.19268799,,,
2.028,2.19299316,,,
2.0282,2.19299316,,,
2.0284,2.19299316,,,
2.0286,2.19299316,,,
2.0288,2.19268799,,,
2.029,2.19299316,,,
2.0292,2.19299316,,,
2.0294,2.19268799,,,
2.0296,2.19299316,,,
2.0298,2.19268799,,,
2.03,2.19299316,,,
2.0302,2.19299316,,,
2.0304,2.19299316,,,
2.0306,2.19268799,,,
2.0308,2.19268799,,,
2.031,2.19299316,,,
2.0312,2.19268799,,,
2.0314,2.19299316,,,
2.0316,2.19268799,,,
2.0318,2.19299316,,,
2.032,2.19299316,,,
2.0322,2.19268799,,,
2.0324,2.19299316,,,
2.0326,2.19299316,,,
2.0328,2.19268799,,,
2.033,2.19299316,,,
2.0332,2.19299316,,,
2.0334,2.19268799,,,
2.0336,2.19268799,,,
2.0338,2.19268799,,,
2.034,2.19299316,,,
2.0342,2.19299316,,,
2.0344,2.19299316,,,
2.0346,2.19299316,,,
2.0348,2.19299316,,,
2.035,2.19268799,,,
2.0352,2.19299316,,,
2.0354,2.19299316,,,
2.0356,2.19299316,,,
2.0358,2.19268799,,,
2.036,2.19299316,,,
2.0362,2.19299316,,,
2.0364,2.19268799,,,
2.0366,2.19299316,,,
2.0368,2.19299316,,,
2.037,2.19299316,,,
2.0372,2.19268799,,,
2.0374,2.19299316,,,
2.0376,2.19268799,,,
2.0378,2.19299316,,,
2.038,2.19299316,,,
2.0382,2.19299316,,,
2.0384,2.19299316,,,
2.0386,2.19299316,,,
2.0388,2.19299316,,,
2.039,2.19268799,,,
2.0392,2.19299316,,,
2.0394,2.19268799,,,
2.0396,2.19299316,,,
2.0398,2.19299316,,,
2.04,2.19299316,,,
2.0402,2.19299316,,,
2.0404,2.19299316,,,
2.0406,2.19299316,,,
2.0408,2.19299316,,,
2.041,2.19299316,,,
2.0412,2.19299316,,,
2.0414,2.19299316,,,
2.0416,2.19299316,,,
2.0418,2.19299316,,,
2.042,2.19268799,,,
2.0422,2.19268799,,,
2.0424,2.19299316,,,
2.0426,2.19268799,,,
2.0428,2.19299316,,,
2.043,2.19299316,,,
2.0432,2.19299316,,,
2.0434,2.19299316,,,
2.0436,2.19299316,,,
2.0438,2.19268799,,,
2.044,2.19299316,,,
2.0442,2.19268799,,,
2.0444,2.19268799,,,
2.0446,2.19299316,,,
2.0448,2.19268799,,,
2.045,2.19299316,,,
2.0452,2.19299316,,,
2.0454,2.19299316,,,
2.0456,2.19268799,,,
2.0458,2.19299316,,,
2.046,2.19299316,,,
2.0462,2.19299316,,,
2.0464,2.19299316,,,
2.0466,2.19299316,,,
2.0468,2.19268799,,,
2.047,2.19299316,,,
2.0472,2.19268799,,,
2.0474,2.19299316,,,
2.0476,2.19268799,,,
2.0478,2.19268799,,,
2.048,2.19299316,,,
2.0482,2.19268799,,,
2.0484,2.19268799,,,
2.0486,2.19299316,,,
2.0488,2.19299316,,,
2.049,2.19268799,,,
2.0492,2.19268799,,,
2.0494,2.19299316,,,
2.0496,2.19268799,,,
2.0498,2.19268799,,,
2.05,2.19299316,,,
2.0502,2.19299316,,,
2.0504,2.19268799,,,
2.0506,2.19299316,,,
2.0508,2.19268799,,,
2.051,2.19299316,,,
2.0512,2.19299316,,,
2.0514,2.19299316,,,
2.0516,2.19299316,,,
2.0518,2.19299316,,,
2.052,2.19299316,,,
2.0522,2.19299316,,,
2.0524,2.19268799,,,
2.0526,2.19268799,,,
2.0528,2.19299316,,,
2.053,2.19299316,,,
2.0532,2.19299316,,,
2.0534,2.19299316,,,
2.0536,2.19299316,,,
2.0538,2.19268799,,,
2.054,2.19299316,,,
2.0542,2.19299316,,,
2.0544,2.19299316,,,
2.0546,2.19268799,,,
2.0548,2.19268799,,,
2.055,2.19299316,,,
2.0552,2.19299316,,,
2.0554,2.19299316,,,
2.0556,2.19299316,,,
2.0558,2.19299316,,,
2.056,2.19299316,,,
2.0562,2.19299316,,,
2.0564,2.19299316,,,
2.0566,2.19268799,,,
2.0568,2.19299316,,,
2.057,2.19299316,,,
2.0572,2.19299316,,,
2.0574,2.19299316,,,
2.0576,2.19268799,,,
2.0578,2.19299316,,,
2.058,2.19299316,,,
2.0582,2.19299316,,,
2.0584,2.19299316,,,
2.0586,2.19268799,,,
2.0588,2.19299316,,,
2.059,2.19299316,,,
2.0592,2.19299316,,,
2.0594,2.19299316,,,
2.0596,2.19299316,,,
2.0598,2.19299316,,,
2.06,2.19268799,,,
2.0602,2.19299316,,,
2.0604,2.19299316,,,
2.0606,2.19299316,,,
2.0608,2.19299316,,,
2.061,2.19299316,,,
2.0612,2.19299316,,,
2.0614,2.19299316,,,
2.0616,2.19299316,,,
2.0618,2.19299316,,,
2.062,2.19299316,,,
2.0622,2.19299316,,,
2.0624,2.19268799,,,
2.0626,2.19268799,,,
2.0628,2.19268799,,,
2.063,2.19268799,,,
2.0632,2.19299316,,,
2.0634,2.19268799,,,
2.0636,2.19268799,,,
2.0638,2.19299316,,,
2.064,2.19268799,,,
2.0642,2.19299316,,,
2.0644,2.19299316,,,
2.0646,2.19299316,,,
2.0648,2.19268799,,,
2.065,2.19268799,,,
2.0652,2.19299316,,,
2.0654,2.19299316,,,
2.0656,2.19299316,,,
2.0658,2.19299316,,,
2.066,2.19268799,,,
2.0662,2.19268799,,,
2.0664,2.19299316,,,
2.0666,2.19299316,,,
2.0668,2.19299316,,,
2.067,2.19268799,,,
2.0672,2.19299316,,,
2.0674,2.19299316,,,
2.0676,2.19299316,,,
2.0678,2.19299316,,,
2.068,2.19268799,,,
2.0682,2.19299316,,,
2.0684,2.19299316,,,
2.0686,2.19299316,,,
2.0688,2.19299316,,,
2.069,2.19299316,,,
2.0692,2.19299316,,,
2.0694,2.19299316,,,
2.0696,2.19268799,,,
2.0698,2.19299316,,,
2.07,2.19268799,,,
2.0702,2.19268799,,,
2.0704,2.19268799,,,
2.0706,2.19268799,,,
2.0708,2.19268799,,,
2.071,2.19299316,,,
2.0712,2.19299316,,,
2.0714,2.19268799,,,
2.0716,2.19268799,,,
2.0718,2.19299316,,,
2.072,2.19299316,,,
2.0722,2.19299316,,,
2.0724,2.19268799,,,
2.0726,2.19268799,,,
2.0728,2.19299316,,,
2.073,2.19299316,,,
2.0732,2.19299316,,,
2.0734,2.19299316,,,
2.0736,2.19299316,,,
2.0738,2.19299316,,,
2.074,2.19299316,,,
2.0742,2.19299316,,,
2.0744,2.19299316,,,
2.0746,2.19299316,,,
2.0748,2.19268799,,,
2.075,2.19299316,,,
2.0752,2.19299316,,,
2.0754,2.19299316,,,
2.0756,2.19299316,,,
2.0758,2.19299316,,,
2.076,2.19299316,,,
2.0762,2.19268799,,,
2.0764,2.19268799,,,
2.0766,2.19268799,,,
2.0768,2.19268799,,,
2.077,2.19268799,,,
2.0772,2.19299316,,,
2.0774,2.19268799,,,
2.0776,2.19299316,,,
2.0778,2.19299316,,,
2.078,2.19268799,,,
2.0782,2.19299316,,,
2.0784,2.19268799,,,
2.0786,2.19299316,,,
2.0788,2.19268799,,,
2.079,2.19299316,,,
2.0792,2.19299316,,,
2.0794,2.19268799,,,
2.0796,2.19299316,,,
2.0798,2.19299316,,,
2.08,2.19268799,,,
2.0802,2.19268799,,,
2.0804,2.19299316,,,
2.0806,2.19268799,,,
2.0808,2.19268799,,,
2.081,2.19299316,,,
2.0812,2.19268799,,,
2.0814,2.19299316,,,
2.0816,2.19299316,,,
2.0818,2.19299316,,,
2.082,2.19299316,,,
2.0822,2.19299316,,,
2.0824,2.19268799,,,
2.0826,2.19268799,,,
2.0828,2.19268799,,,
2.083,2.19299316,,,
2.0832,2.19268799,,,
2.0834,2.19268799,,,
2.0836,2.19268799,,,
2.0838,2.19299316,,,
2.084,2.19299316,,,
2.0842,2.19268799,,,
2.0844,2.19299316,,,
2.0846,2.19268799,,,
2.0848,2.19268799,,,
2.085,2.19299316,,,
2.0852,2.19299316,,,
2.0854,2.19299316,,,
2.0856,2.19299316,,,
2.0858,2.19299316,,,
2.086,2.19299316,,,
2.0862,2.19299316,,,
2.0864,2.19299316,,,
2.0866,2.19299316,,,
2.0868,2.19299316,,,
2.087,2.19268799,,,
2.0872,2.19299316,,,
2.0874,2.19268799,,,
2.0876,2.19299316,,,
2.0878,2.19268799,,,
2.088,2.19299316,,,
2.0882,2.19299316,,,
2.0884,2.19299316,,,
2.0886,2.19299316,,,
2.0888,2.19299316,,,
2.089,2.19299316,,,
2.0892,2.19268799,,,
2.0894,2.19299316,,,
2.0896,2.19299316,,,
2.0898,2.19299316,,,
2.09,2.19299316,,,
2.0902,2.19299316,,,
2.0904,2.19299316,,,
2.0906,2.19299316,,,
2.0908,2.19299316,,,
2.091,2.19268799,,,
2.0912,2.19268799,,,
2.0914,2.19299316,,,
2.0916,2.19299316,,,
2.0918,2.19268799,,,
2.092,2.19268799,,,
2.0922,2.19299316,,,
2.0924,2.19268799,,,
2.0926,2.19299316,,,
2.0928,2.19268799,,,
2.093,2.19299316,,,
2.0932,2.19299316,,,
2.0934,2.19299316,,,
2.0936,2.19268799,,,
2.0938,2.19299316,,,
2.094,2.19299316,,,
2.0942,2.19299316,,,
2.0944,2.19268799,,,
2.0946,2.19299316,,,
2.0948,2.19299316,,,
2.095,2.19299316,,,
2.0952,2.19268799,,,
2.0954,2.19268799,,,
2.0956,2.19299316,,,
2.0958,2.19299316,,,
2.096,2.19268799,,,
2.0962,2.19299316,,,
2.0964,2.19299316,,,
2.0966,2.19299316,,,
2.0968,2.19299316,,,
2.097,2.19299316,,,
2.0972,2.19299316,,,
2.0974,2.19299316,,,
2.0976,2.19299316,,,
2.0978,2.19299316,,,
2.098,2.19299316,,,
2.0982,2.19268799,,,
2.0984,2.19299316,,,
2.0986,2.19268799,,,
2.0988,2.19299316,,,
2.099,2.19299316,,,
2.0992,2.19299316,,,
2.0994,2.19299316,,,
2.0996,2.19268799,,,
2.0998,2.19268799,,,
2.1,2.19299316,,,
2.1002,2.19268799,,,
2.1004,2.19299316,,,
2.1006,2.19299316,,,
2.1008,2.19299316,,,
2.101,2.19268799,,,
2.1012,2.19299316,,,
2.1014,2.19268799,,,
2.1016,2.19268799,,,
2.1018,2.19299316,,,
2.102,2.19299316,,,
2.1022,2.19299316,,,
2.1024,2.19268799,,,
2.1026,2.19299316,,,
2.1028,2.19299316,,,
2.103,2.19299316,,,
2.1032,2.19299316,,,
2.1034,2.19268799,,,
2.1036,2.19299316,,,
2.1038,2.19299316,,,
2.104,2.19299316,,,
2.1042,2.19299316,,,
2.1044,2.19299316,,,
2.1046,2.19299316,,,
2.1048,2.19299316,,,
2.105,2.19268799,,,
2.1052,2.19268799,,,
2.1054,2.19299316,,,
2.1056,2.19299316,,,
2.1058,2.19299316,,,
2.106,2.19299316,,,
2.1062,2.19299316,,,
2.1064,2.19299316,,,
2.1066,2.19299316,,,
2.1068,2.19299316,,,
2.107,2.19268799,,,
2.1072,2.19299316,,,
2.1074,2.19299316,,,
2.1076,2.19299316,,,
2.1078,2.19299316,,,
2.108,2.19268799,,,
2.1082,2.19268799,,,
2.1084,2.19299316,,,
2.1086,2.19299316,,,
2.1088,2.19299316,,,
2.109,2.19299316,,,
2.1092,2.19268799,,,
2.1094,2.19268799,,,
2.1096,2.19299316,,,
2.1098,2.19299316,,,
2.11,2.19299316,,,
2.1102,2.19299316,,,
2.1104,2.19268799,,,
2.1106,2.19268799,,,
2.1108,2.19299316,,,
2.111,2.19268799,,,
2.1112,2.19299316,,,
2.1114,2.19299316,,,
2.1116,2.19299316,,,
2.1118,2.19268799,,,
2.112,2.19299316,,,
2.1122,2.19268799,,,
2.1124,2.19299316,,,
2.1126,2.19268799,,,
2.1128,2.19299316,,,
2.113,2.19299316,,,
2.1132,2.19299316,,,
2.1134,2.19299316,,,
2.1136,2.19268799,,,
2.1138,2.19299316,,,
2.114,2.19268799,,,
2.1142,2.19299316,,,
2.1144,2.19299316,,,
2.1146,2.19268799,,,
2.1148,2.19299316,,,
2.115,2.19299316,,,
2.1152,2.19299316,,,
2.1154,2.19268799,,,
2.1156,2.19268799,,,
2.1158,2.19268799,,,
2.116,2.19299316,,,
2.1162,2.19268799,,,
2.1164,2.19299316,,,
2.1166,2.19299316,,,
2.1168,2.19299316,,,
2.117,2.19299316,,,
2.1172,2.19268799,,,
2.1174,2.19268799,,,
2.1176,2.19299316,,,
2.1178,2.19299316,,,
2.118,2.19268799,,,
2.1182,2.19299316,,,
2.1184,2.19299316,,,
2.1186,2.19268799,,,
2.1188,2.19299316,,,
2.119,2.19268799,,,
2.1192,2.19299316,,,
2.1194,2.19299316,,,
2.1196,2.19299316,,,
2.1198,2.19268799,,,
2.12,2.19299316,,,
2.1202,2.19268799,,,
2.1204,2.19299316,,,
2.1206,2.19268799,,,
2.1208,2.19268799,,,
2.121,2.19299316,,,
2.1212,2.19299316,,,
2.1214,2.19299316,,,
2.1216,2.19299316,,,
2.1218,2.19299316,,,
2.122,2.19299316,,,
2.1222,2.19299316,,,
2.1224,2.19299316,,,
2.1226,2.19268799,,,
2.1228,2.19268799,,,
2.123,2.19268799,,,
2.1232,2.19268799,,,
2.1234,2.19299316,,,
2.1236,2.19299316,,,
2.1238,2.19299316,,,
2.124,2.19268799,,,
2.1242,2.19299316,,,
2.1244,2.19299316,,,
2.1246,2.19299316,,,
2.1248,2.19268799,,,
2.125,2.19299316,,,
2.1252,2.19299316,,,
2.1254,2.19299316,,,
2.1256,2.19268799,,,
2.1258,2.19299316,,,
2.126,2.19299316,,,
2.1262,2.19299316,,,
2.1264,2.19299316,,,
2.1266,2.19268799,,,
2.1268,2.19299316,,,
2.127,2.19268799,,,
2.1272,2.19268799,,,
2.1274,2.19268799,,,
2.1276,2.19299316,,,
2.1278,2.19299316,,,
2.128,2.19299316,,,
2.1282,2.19268799,,,
2.1284,2.19268799,,,
2.1286,2.19299316,,,
2.1288,2.19299316,,,
2.129,2.19299316,,,
2.1292,2.19299316,,,
2.1294,2.19299316,,,
2.1296,2.19299316,,,
2.1298,2.19268799,,,
2.13,2.19268799,,,
2.1302,2.19299316,,,
2.1304,2.19299316,,,
2.1306,2.19299316,,,
2.1308,2.19268799,,,
2.131,2.19299316,,,
2.1312,2.19268799,,,
2.1314,2.19268799,,,
2.1316,2.19268799,,,
2.1318,2.19299316,,,
2.132,2.19299316,,,
2.1322,2.19268799,,,
2.1324,2.19268799,,,
2.1326,2.19268799,,,
2.1328,2.19268799,,,
2.133,2.19268799,,,
2.1332,2.19268799,,,
2.1334,2.19299316,,,
2.1336,2.19299316,,,
2.1338,2.19299316,,,
2.134,2.19268799,,,
2.1342,2.19299316,,,
2.1344,2.19268799,,,
2.1346,2.19299316,,,
2.1348,2.19299316,,,
2.135,2.19268799,,,
2.1352,2.19299316,,,
2.1354,2.19299316,,,
2.1356,2.19268799,,,
2.1358,2.19299316,,,
2.136,2.19299316,,,
2.1362,2.19299316,,,
2.1364,2.19299316,,,
2.1366,2.19299316,,,
2.1368,2.19268799,,,
2.137,2.19299316,,,
2.1372,2.19299316,,,
2.1374,2.19268799,,,
2.1376,2.19268799,,,
2.1378,2.19299316,,,
2.138,2.19299316,,,
2.1382,2.19268799,,,
2.1384,2.19299316,,,
2.1386,2.19299316,,,
2.1388,2.19268799,,,
2.139,2.19299316,,,
2.1392,2.19299316,,,
2.1394,2.19268799,,,
2.1396,2.19299316,,,
2.1398,2.19299316,,,
2.14,2.19268799,,,
2.1402,2.19268799,,,
2.1404,2.19268799,,,
2.1406,2.19299316,,,
2.1408,2.19299316,,,
2.141,2.19268799,,,
2.1412,2.19299316,,,
2.1414,2.19299316,,,
2.1416,2.19268799,,,
2.1418,2.19299316,,,
2.142,2.19268799,,,
2.1422,2.19268799,,,
2.1424,2.19299316,,,
2.1426,2.19299316,,,
2.1428,2.19299316,,,
2.143,2.19268799,,,
2.1432,2.19299316,,,
2.1434,2.19299316,,,
2.1436,2.19268799,,,
2.1438,2.19268799,,,
2.144,2.19268799,,,
2.1442,2.19268799,,,
2.1444,2.19268799,,,
2.1446,2.19299316,,,
2.1448,2.19268799,,,
2.145,2.19268799,,,
2.1452,2.19299316,,,
2.1454,2.19268799,,,
2.1456,2.19299316,,,
2.1458,2.19299316,,,
2.146,2.19268799,,,
2.1462,2.19299316,,,
2.1464,2.19299316,,,
2.1466,2.19299316,,,
2.1468,2.19268799,,,
2.147,2.19299316,,,
2.1472,2.19268799,,,
2.1474,2.19268799,,,
2.1476,2.19268799,,,
2.1478,2.19299316,,,
2.148,2.19299316,,,
2.1482,2.19299316,,,
2.1484,2.19268799,,,
2.1486,2.19299316,,,
2.1488,2.19268799,,,
2.149,2.19299316,,,
2.1492,2.19299316,,,
2.1494,2.19299316,,,
2.1496,2.19299316,,,
2.1498,2.19299316,,,
2.15,2.19268799,,,
2.1502,2.19268799,,,
2.1504,2.19299316,,,
2.1506,2.19299316,,,
2.1508,2.19299316,,,
2.151,2.19299316,,,
2.1512,2.19268799,,,
2.1514,2.19299316,,,
2.1516,2.19299316,,,
2.1518,2.19299316,,,
2.152,2.19299316,,,
2.1522,2.19268799,,,
2.1524,2.19299316,,,
2.1526,2.19299316,,,
2.1528,2.19299316,,,
2.153,2.19268799,,,
2.1532,2.19299316,,,
2.1534,2.19299316,,,
2.1536,2.19299316,,,
2.1538,2.19299316,,,
2.154,2.19299316,,,
2.1542,2.19299316,,,
2.1544,2.19299316,,,
2.1546,2.19299316,,,
2.1548,2.19299316,,,
2.155,2.19299316,,,
2.1552,2.19299316,,,
2.1554,2.19299316,,,
2.1556,2.19299316,,,
2.1558,2.19299316,,,
2.156,2.19299316,,,
2.1562,2.19268799,,,
2.1564,2.19299316,,,
2.1566,2.19299316,,,
2.1568,2.19268799,,,
2.157,2.19299316,,,
2.1572,2.19268799,,,
2.1574,2.19299316,,,
2.1576,2.19299316,,,
2.1578,2.19299316,,,
2.158,2.19299316,,,
2.1582,2.19299316,,,
2.1584,2.19299316,,,
2.1586,2.19299316,,,
2.1588,2.19268799,,,
2.159,2.19299316,,,
2.1592,2.19268799,,,
2.1594,2.19268799,,,
2.1596,2.19299316,,,
2.1598,2.19268799,,,
2.16,2.19299316,,,
2.1602,2.19299316,,,
2.1604,2.19299316,,,
2.1606,2.19299316,,,
2.1608,2.19299316,,,
2.161,2.19268799,,,
2.1612,2.19299316,,,
2.1614,2.19299316,,,
2.1616,2.19299316,,,
2.1618,2.19299316,,,
2.162,2.19299316,,,
2.1622,2.19299316,,,
2.1624,2.19299316,,,
2.1626,2.19299316,,,
2.1628,2.19299316,,,
2.163,2.19299316,,,
2.1632,2.19299316,,,
2.1634,2.19299316,,,
2.1636,2.19268799,,,
2.1638,2.19299316,,,
2.164,2.19299316,,,
2.1642,2.19268799,,,
2.1644,2.19299316,,,
2.1646,2.19299316,,,
2.1648,2.19299316,,,
2.165,2.19299316,,,
2.1652,2.19268799,,,
2.1654,2.19299316,,,
2.1656,2.19268799,,,
2.1658,2.19299316,,,
2.166,2.19299316,,,
2.1662,2.19299316,,,
2.1664,2.19299316,,,
2.1666,2.19299316,,,
2.1668,2.19268799,,,
2.167,2.19299316,,,
2.1672,2.19299316,,,
2.1674,2.19299316,,,
2.1676,2.19299316,,,
2.1678,2.19299316,,,
2.168,2.19299316,,,
2.1682,2.19299316,,,
2.1684,2.19299316,,,
2.1686,2.19299316,,,
2.1688,2.19268799,,,
2.169,2.19299316,,,
2.1692,2.19299316,,,
2.1694,2.19299316,,,
2.1696,2.19268799,,,
2.1698,2.19299316,,,
2.17,2.19268799,,,
2.1702,2.19299316,,,
2.1704,2.19299316,,,
2.1706,2.19299316,,,
2.1708,2.19268799,,,
2.171,2.19299316,,,
2.1712,2.19299316,,,
2.1714,2.19299316,,,
2.1716,2.19268799,,,
2.1718,2.19268799,,,
2.172,2.19299316,,,
2.1722,2.19299316,,,
2.1724,2.19299316,,,
2.1726,2.19299316,,,
2.1728,2.19299316,,,
2.173,2.19268799,,,
2.1732,2.19299316,,,
2.1734,2.19299316,,,
2.1736,2.19299316,,,
2.1738,2.19268799,,,
2.174,2.19299316,,,
2.1742,2.19299316,,,
2.1744,2.19268799,,,
2.1746,2.19299316,,,
2.1748,2.19299316,,,
2.175,2.19299316,,,
2.1752,2.19268799,,,
2.1754,2.19299316,,,
2.1756,2.19268799,,,
2.1758,2.19299316,,,
2.176,2.19299316,,,
2.1762,2.19268799,,,
2.1764,2.19299316,,,
2.1766,2.19299316,,,
2.1768,2.19268799,,,
2.177,2.19268799,,,
2.1772,2.19268799,,,
2.1774,2.19299316,,,
2.1776,2.19268799,,,
2.1778,2.19268799,,,
2.178,2.19299316,,,
2.1782,2.19268799,,,
2.1784,2.19299316,,,
2.1786,2.19268799,,,
2.1788,2.19268799,,,
2.179,2.19299316,,,
2.1792,2.19268799,,,
2.1794,2.19299316,,,
2.1796,2.19299316,,,
2.1798,2.19299316,,,
2.18,2.19299316,,,
2.1802,2.19299316,,,
2.1804,2.19299316,,,
2.1806,2.19299316,,,
2.1808,2.19299316,,,
2.181,2.19299316,,,
2.1812,2.19299316,,,
2.1814,2.19268799,,,
2.1816,2.19299316,,,
2.1818,2.19268799,,,
2.182,2.19299316,,,
2.1822,2.19299316,,,
2.1824,2.19299316,,,
2.1826,2.19299316,,,
2.1828,2.19299316,,,
2.183,2.19299316,,,
2.1832,2.19299316,,,
2.1834,2.19299316,,,
2.1836,2.19268799,,,
2.1838,2.19299316,,,
2.184,2.19268799,,,
2.1842,2.19299316,,,
2.1844,2.19299316,,,
2.1846,2.19299316,,,
2.1848,2.19268799,,,
2.185,2.19299316,,,
2.1852,2.19299316,,,
2.1854,2.19299316,,,
2.1856,2.19299316,,,
2.1858,2.19268799,,,
2.186,2.19268799,,,
2.1862,2.19299316,,,
2.1864,2.19268799,,,
2.1866,2.19268799,,,
2.1868,2.19299316,,,
2.187,2.19299316,,,
2.1872,2.19299316,,,
2.1874,2.19299316,,,
2.1876,2.19268799,,,
2.1878,2.19299316,,,
2.188,2.19268799,,,
2.1882,2.19299316,,,
2.1884,2.19299316,,,
2.1886,2.19299316,,,
2.1888,2.19299316,,,
2.189,2.19299316,,,
2.1892,2.19268799,,,
2.1894,2.19268799,,,
2.1896,2.19299316,,,
2.1898,2.19299316,,,
2.19,2.19299316,,,
2.1902,2.19268799,,,
2.1904,2.19268799,,,
2.1906,2.19299316,,,
2.1908,2.19299316,,,
2.191,2.19299316,,,
2.1912,2.19299316,,,
2.1914,2.19299316,,,
2.1916,2.19299316,,,
2.1918,2.19268799,,,
2.192,2.19299316,,,
2.1922,2.19299316,,,
2.1924,2.19299316,,,
2.1926,2.19299316,,,
2.1928,2.19299316,,,
2.193,2.19299316,,,
2.1932,2.19299316,,,
2.1934,2.19268799,,,
2.1936,2.19299316,,,
2.1938,2.19299316,,,
2.194,2.19299316,,,
2.1942,2.19299316,,,
2.1944,2.19268799,,,
2.1946,2.19268799,,,
2.1948,2.19268799,,,
2.195,2.19299316,,,
2.1952,2.19268799,,,
2.1954,2.19268799,,,
2.1956,2.19299316,,,
2.1958,2.19268799,,,
2.196,2.19268799,,,
2.1962,2.19268799,,,
2.1964,2.19299316,,,
2.1966,2.19299316,,,
2.1968,2.19299316,,,
2.197,2.19268799,,,
2.1972,2.19268799,,,
2.1974,2.19299316,,,
2.1976,2.19299316,,,
2.1978,2.19299316,,,
2.198,2.19299316,,,
2.1982,2.19299316,,,
2.1984,2.19299316,,,
2.1986,2.19299316,,,
2.1988,2.19299316,,,
2.199,2.19268799,,,
2.1992,2.19299316,,,
2.1994,2.19299316,,,
2.1996,2.19299316,,,
2.1998,2.19299316,,,
2.2,2.19299316,,,
2.2002,2.19299316,,,
2.2004,2.19299316,,,
2.2006,2.19299316,,,
2.2008,2.19299316,,,
2.201,2.19299316,,,
2.2012,2.19268799,,,
2.2014,2.19299316,,,
2.2016,2.19299316,,,
2.2018,2.19299316,,,
2.202,2.19299316,,,
2.2022,2.19299316,,,
2.2024,2.19299316,,,
2.2026,2.19299316,,,
2.2028,2.19268799,,,
2.203,2.19299316,,,
2.2032,2.19299316,,,
2.2034,2.19299316,,,
2.2036,2.19299316,,,
2.2038,2.19299316,,,
2.204,2.19299316,,,
2.2042,2.19299316,,,
2.2044,2.19299316,,,
2.2046,2.19299316,,,
2.2048,2.19299316,,,
