time(s),DAC ch0(V),DAC ch1(V),DAC ch2(V),DAC ch3(V),ADC ch0(V),ADC ch1(V),ADC ch2(V),ADC ch3(V)
6.241,3.1205,,,,3.08837891,,,
6.2415,3.12075,,,,3.08837891,,,
6.242,3.121,,,,3.08868408,,,
6.2425,3.12125,,,,3.08868408,,,
6.243,3.1215,,,,3.08868408,,,
6.2435,3.12175,,,,3.08898926,,,
6.244,3.122,,,,3.08990479,,,
6.2445,3.12225,,,,3.09020996,,,
6.245,3.1225,,,,3.09051514,,,
6.2455,3.12275,,,,3.09051514,,,
6.246,3.123,,,,3.09051514,,,
6.2465,3.12325,,,,3.09112549,,,
6.247,3.1235,,,,3.09112549,,,
6.2475,3.12375,,,,3.09112549,,,
6.248,3.124,,,,3.09112549,,,
6.2485,3.12425,,,,3.09173584,,,
6.249,3.1245,,,,3.09234619,,,
6.2495,3.12475,,,,3.09265137,,,
6.25,3.125,,,,3.09295654,,,
6.2505,3.12525,,,,3.09356689,,,
6.251,3.1255,,,,3.09356689,,,
6.2515,3.12575,,,,3.09356689,,,
6.252,3.126,,,,3.09356689,,,
6.2525,3.12625,,,,3.09356689,,,
6.253,3.1265,,,,3.09387207,,,
6.2535,3.12675,,,,3.09417725,,,
6.254,3.127,,,,3.09448242,,,
6.2545,3.12725,,,,3.0947876,,,
6.255,3.1275,,,,3.09509277,,,
6.2555,3.12775,,,,3.09509277,,,
6.256,3.128,,,,3.09539795,,,
6.2565,3.12825,,,,3.09539795,,,
6.257,3.1285,,,,3.09539795,,,
6.2575,3.12875,,,,3.09570312,,,
6.258,3.129,,,,3.0960083,,,
6.2585,3.12925,,,,3.09661865,,,
6.259,3.1295,,,,3.09631348,,,
6.2595,3.12975,,,,3.09631348,,,
6.26,3.13,,,,3.09753418,,,
6.2605,3.13025,,,,3.09753418,,,
6.261,3.1305,,,,3.09783936,,,
6.2615,3.13075,,,,3.09814453,,,
6.262,3.131,,,,3.09814453,,,
6.2625,3.13125,,,,3.09875488,,,
6.263,3.1315,,,,3.09906006,,,
6.2635,3.13175,,,,3.09967041,,,
6.264,3.132,,,,3.09997559,,,
6.2645,3.13225,,,,3.09997559,,,
6.265,3.1325,,,,3.09997559,,,
6.2655,3.13275,,,,3.09997559,,,
6.266,3.133,,,,3.09997559,,,
6.2665,3.13325,,,,3.10058594,,,
6.267,3.1335,,,,3.10119629,,,
6.2675,3.13375,,,,3.10089111,,,
6.268,3.134,,,,3.10119629,,,
6.2685,3.13425,,,,3.10150146,,,
6.269,3.1345,,,,3.10180664,,,
6.2695,3.13475,,,,3.10241699,,,
6.27,3.135,,,,3.10241699,,,
6.2705,3.13525,,,,3.10272217,,,
6.271,3.1355,,,,3.10272217,,,
6.2715,3.13575,,,,3.10272217,,,
6.272,3.136,,,,3.10302734,,,
6.2725,3.13625,,,,3.1036377,,,
6.273,3.1365,,,,3.10333252,,,
6.2735,3.13675,,,,3.10394287,,,
6.274,3.137,,,,3.10424805,,,
6.2745,3.13725,,,,3.10424805,,,
6.275,3.1375,,,,3.1048584,,,
6.2755,3.13775,,,,3.1048584,,,
6.276,3.138,,,,3.10546875,,,
6.2765,3.13825,,,,3.10577393,,,
6.277,3.1385,,,,3.1060791,,,
6.2775,3.13875,,,,3.10638428,,,
6.278,3.139,,,,3.10638428,,,
6.2785,3.13925,,,,3.10638428,,,
6.279,3.1395,,,,3.10638428,,,
6.2795,3.13975,,,,3.10668945,,,
6.28,3.14,,,,3.1072998,,,
6.2805,3.14025,,,,3.10760498,,,
6.281,3.1405,,,,3.10760498,,,
6.2815,3.14075,,,,3.10821533,,,
6.282,3.141,,,,3.10852051,,,
6.2825,3.14125,,,,3.10882568,,,
6.283,3.1415,,,,3.10913086,,,
6.2835,3.14175,,,,3.10943604,,,
6.284,3.142,,,,3.10943604,,,
6.2845,3.14225,,,,3.10943604,,,
6.285,3.1425,,,,3.11004639,,,
6.2855,3.14275,,,,3.11004639,,,
6.286,3.143,,,,3.11035156,,,
6.2865,3.14325,,,,3.11096191,,,
6.287,3.1435,,,,3.11065674,,,
6.2875,3.14375,,,,3.11096191,,,
6.288,3.144,,,,3.11126709,,,
6.2885,3.14425,,,,3.11126709,,,
6.289,3.1445,,,,3.11157227,,,
6.2895,3.14475,,,,3.11187744,,,
6.29,3.145,,,,3.11218262,,,
6.2905,3.14525,,,,3.11248779,,,
6.291,3.1455,,,,3.11248779,,,
6.2915,3.14575,,,,3.11309814,,,
6.292,3.146,,,,3.11340332,,,
6.2925,3.14625,,,,3.1137085,,,
6.293,3.1465,,,,3.11431885,,,
6.2935,3.14675,,,,3.11431885,,,
6.294,3.147,,,,3.11462402,,,
6.2945,3.14725,,,,3.1149292,,,
6.295,3.1475,,,,3.1149292,,,
6.2955,3.14775,,,,3.11523437,,,
6.296,3.148,,,,3.11523437,,,
6.2965,3.14825,,,,3.11553955,,,
6.297,3.1485,,,,3.11584473,,,
6.2975,3.14875,,,,3.1161499,,,
6.298,3.149,,,,3.11645508,,,
6.2985,3.14925,,,,3.11645508,,,
6.299,3.1495,,,,3.11676025,,,
6.2995,3.14975,,,,3.11676025,,,
6.3,3.15,,,,3.11706543,,,
6.3005,3.15025,,,,3.11737061,,,
6.301,3.1505,,,,3.11798096,,,
6.3015,3.15075,,,,3.11798096,,,
6.302,3.151,,,,3.11828613,,,
6.3025,3.15125,,,,3.11859131,,,
6.303,3.1515,,,,3.11889648,,,
6.3035,3.15175,,,,3.11889648,,,
6.304,3.152,,,,3.11889648,,,
6.3045,3.15225,,,,3.11950684,,,
6.305,3.1525,,,,3.11981201,,,
6.3055,3.15275,,,,3.11981201,,,
6.306,3.153,,,,3.11981201,,,
6.3065,3.15325,,,,3.12011719,,,
6.307,3.1535,,,,3.12042236,,,
6.3075,3.15375,,,,3.12042236,,,
6.308,3.154,,,,3.12042236,,,
6.3085,3.15425,,,,3.12133789,,,
6.309,3.1545,,,,3.12133789,,,
6.3095,3.15475,,,,3.12194824,,,
6.31,3.155,,,,3.12225342,,,
6.3105,3.15525,,,,3.12255859,,,
6.311,3.1555,,,,3.12255859,,,
6.3115,3.15575,,,,3.12255859,,,
6.312,3.156,,,,3.12286377,,,
6.3125,3.15625,,,,3.12286377,,,
6.313,3.1565,,,,3.12347412,,,
6.3135,3.15675,,,,3.1237793,,,
6.314,3.157,,,,3.12438965,,,
6.3145,3.15725,,,,3.12438965,,,
6.315,3.1575,,,,3.12438965,,,
6.3155,3.15775,,,,3.12469482,,,
6.316,3.158,,,,3.125,,,
6.3165,3.15825,,,,3.125,,,
6.317,3.1585,,,,3.12530518,,,
6.3175,3.15875,,,,3.12561035,,,
6.318,3.159,,,,3.12561035,,,
6.3185,3.15925,,,,3.1262207,,,
6.319,3.1595,,,,3.12683105,,,
6.3195,3.15975,,,,3.12683105,,,
6.32,3.16,,,,3.12683105,,,
6.3205,3.16025,,,,3.12713623,,,
6.321,3.1605,,,,3.12774658,,,
6.3215,3.16075,,,,3.12774658,,,
6.322,3.161,,,,3.12805176,,,
6.3225,3.16125,,,,3.12805176,,,
6.323,3.1615,,,,3.12835693,,,
6.3235,3.16175,,,,3.12866211,,,
6.324,3.162,,,,3.12927246,,,
6.3245,3.16225,,,,3.12988281,,,
6.325,3.1625,,,,3.12988281,,,
6.3255,3.16275,,,,3.12988281,,,
6.326,3.163,,,,3.13018799,,,
6.3265,3.16325,,,,3.13018799,,,
6.327,3.1635,,,,3.13110352,,,
6.3275,3.16375,,,,3.13110352,,,
6.328,3.164,,,,3.13140869,,,
6.3285,3.16425,,,,3.13140869,,,
6.329,3.1645,,,,3.13201904,,,
6.3295,3.16475,,,,3.13201904,,,
6.33,3.165,,,,3.13232422,,,
6.3305,3.16525,,,,3.13293457,,,
6.331,3.1655,,,,3.13293457,,,
6.3315,3.16575,,,,3.13293457,,,
6.332,3.166,,,,3.13323975,,,
6.3325,3.16625,,,,3.13323975,,,
6.333,3.1665,,,,3.1338501,,,
6.3335,3.16675,,,,3.1338501,,,
6.334,3.167,,,,3.13415527,,,
6.3345,3.16725,,,,3.13415527,,,
6.335,3.1675,,,,3.13446045,,,
6.3355,3.16775,,,,3.13446045,,,
6.336,3.168,,,,3.1350708,,,
6.3365,3.16825,,,,3.1350708,,,
6.337,3.1685,,,,3.13537598,,,
6.3375,3.16875,,,,3.13568115,,,
6.338,3.169,,,,3.13568115,,,
6.3385,3.16925,,,,3.1362915,,,
6.339,3.1695,,,,3.13598633,,,
6.3395,3.16975,,,,3.1362915,,,
6.34,3.17,,,,3.13659668,,,
6.3405,3.17025,,,,3.13720703,,,
6.341,3.1705,,,,3.13720703,,,
6.3415,3.17075,,,,3.13751221,,,
6.342,3.171,,,,3.13781738,,,
6.3425,3.17125,,,,3.13812256,,,
6.343,3.1715,,,,3.13842773,,,
6.3435,3.17175,,,,3.13842773,,,
6.344,3.172,,,,3.13842773,,,
6.3445,3.17225,,,,3.13873291,,,
6.345,3.1725,,,,3.13903809,,,
6.3455,3.17275,,,,3.13873291,,,
6.346,3.173,,,,3.13964844,,,
6.3465,3.17325,,,,3.13964844,,,
6.347,3.1735,,,,3.14056396,,,
6.3475,3.17375,,,,3.14025879,,,
6.348,3.174,,,,3.14056396,,,
6.3485,3.17425,,,,3.14086914,,,
6.349,3.1745,,,,3.14147949,,,
6.3495,3.17475,,,,3.14147949,,,
6.35,3.175,,,,3.14147949,,,
6.3505,3.17525,,,,3.14178467,,,
6.351,3.1755,,,,3.14178467,,,
6.3515,3.17575,,,,3.14239502,,,
6.352,3.176,,,,3.1427002,,,
6.3525,3.17625,,,,3.1427002,,,
6.353,3.1765,,,,3.1427002,,,
6.3535,3.17675,,,,3.14300537,,,
6.354,3.177,,,,3.14422607,,,
6.3545,3.17725,,,,3.14422607,,,
6.355,3.1775,,,,3.14453125,,,
6.3555,3.17775,,,,3.14483643,,,
6.356,3.178,,,,3.14483643,,,
6.3565,3.17825,,,,3.14483643,,,
6.357,3.1785,,,,3.1451416,,,
6.3575,3.17875,,,,3.14544678,,,
6.358,3.179,,,,3.14605713,,,
6.3585,3.17925,,,,3.14575195,,,
6.359,3.1795,,,,3.14605713,,,
6.3595,3.17975,,,,3.14605713,,,
6.36,3.18,,,,3.14666748,,,
6.3605,3.18025,,,,3.14697266,,,
6.361,3.1805,,,,3.14727783,,,
6.3615,3.18075,,,,3.14727783,,,
6.362,3.181,,,,3.14758301,,,
6.3625,3.18125,,,,3.14788818,,,
6.363,3.1815,,,,3.14819336,,,
6.3635,3.18175,,,,3.14819336,,,
6.364,3.182,,,,3.14849854,,,
6.3645,3.18225,,,,3.14880371,,,
6.365,3.1825,,,,3.14880371,,,
6.3655,3.18275,,,,3.14880371,,,
6.366,3.183,,,,3.14941406,,,
6.3665,3.18325,,,,3.14941406,,,
6.367,3.1835,,,,3.14941406,,,
6.3675,3.18375,,,,3.14971924,,,
6.368,3.184,,,,3.15002441,,,
6.3685,3.18425,,,,3.15063477,,,
6.369,3.1845,,,,3.15093994,,,
6.3695,3.18475,,,,3.15093994,,,
6.37,3.185,,,,3.15124512,,,
6.3705,3.18525,,,,3.15155029,,,
6.371,3.1855,,,,3.15216064,,,
6.3715,3.18575,,,,3.15246582,,,
6.372,3.186,,,,3.15307617,,,
6.3725,3.18625,,,,3.152771,,,
6.373,3.1865,,,,3.15307617,,,
6.3735,3.18675,,,,3.15338135,,,
6.374,3.187,,,,3.15368652,,,
6.3745,3.18725,,,,3.15429687,,,
6.375,3.1875,,,,3.15460205,,,
6.3755,3.18775,,,,3.15460205,,,
6.376,3.188,,,,3.15460205,,,
6.3765,3.18825,,,,3.15490723,,,
6.377,3.1885,,,,3.15490723,,,
6.3775,3.18875,,,,3.1552124,,,
6.378,3.189,,,,3.1552124,,,
6.3785,3.18925,,,,3.15582275,,,
6.379,3.1895,,,,3.15612793,,,
6.3795,3.18975,,,,3.15673828,,,
6.38,3.19,,,,3.15673828,,,
6.3805,3.19025,,,,3.15704346,,,
6.381,3.1905,,,,3.15704346,,,
6.3815,3.19075,,,,3.15734863,,,
6.382,3.191,,,,3.15765381,,,
6.3825,3.19125,,,,3.15826416,,,
6.383,3.1915,,,,3.15856934,,,
6.3835,3.19175,,,,3.15795898,,,
6.384,3.192,,,,3.15856934,,,
6.3845,3.19225,,,,3.15887451,,,
6.385,3.1925,,,,3.15917969,,,
6.3855,3.19275,,,,3.15917969,,,
6.386,3.193,,,,3.15948486,,,
6.3865,3.19325,,,,3.15917969,,,
6.387,3.1935,,,,3.15979004,,,
6.3875,3.19375,,,,3.16040039,,,
6.388,3.194,,,,3.16101074,,,
6.3885,3.19425,,,,3.16101074,,,
6.389,3.1945,,,,3.16101074,,,
6.3895,3.19475,,,,3.16131592,,,
6.39,3.195,,,,3.16131592,,,
6.3905,3.19525,,,,3.16162109,,,
6.391,3.1955,,,,3.16192627,,,
6.3915,3.19575,,,,3.16223145,,,
6.392,3.196,,,,3.16223145,,,
6.3925,3.19625,,,,3.16253662,,,
6.393,3.1965,,,,3.1628418,,,
6.3935,3.19675,,,,3.1628418,,,
6.394,3.197,,,,3.16314697,,,
6.3945,3.19725,,,,3.1628418,,,
6.395,3.1975,,,,3.16345215,,,
6.3955,3.19775,,,,3.16345215,,,
6.396,3.198,,,,3.1640625,,,
6.3965,3.19825,,,,3.16436768,,,
6.397,3.1985,,,,3.16497803,,,
6.3975,3.19875,,,,3.16467285,,,
6.398,3.199,,,,3.1652832,,,
6.3985,3.19925,,,,3.16589355,,,
6.399,3.1995,,,,3.16589355,,,
6.3995,3.19975,,,,3.16619873,,,
6.4,3.2,,,,3.16589355,,,
6.4005,3.20025,,,,3.16619873,,,
6.401,3.2005,,,,3.16650391,,,
6.4015,3.20075,,,,3.16680908,,,
6.402,3.201,,,,3.16741943,,,
6.4025,3.20125,,,,3.16802979,,,
6.403,3.2015,,,,3.16802979,,,
6.4035,3.20175,,,,3.16802979,,,
6.404,3.202,,,,3.16833496,,,
6.4045,3.20225,,,,3.16894531,,,
6.405,3.2025,,,,3.16925049,,,
6.4055,3.20275,,,,3.16925049,,,
6.406,3.203,,,,3.16925049,,,
6.4065,3.20325,,,,3.16955566,,,
6.407,3.2035,,,,3.16955566,,,
6.4075,3.20375,,,,3.16986084,,,
6.408,3.204,,,,3.17016602,,,
6.4085,3.20425,,,,3.17047119,,,
6.409,3.2045,,,,3.17016602,,,
6.4095,3.20475,,,,3.17108154,,,
6.41,3.205,,,,3.17138672,,,
6.4105,3.20525,,,,3.17138672,,,
6.411,3.2055,,,,3.17169189,,,
6.4115,3.20575,,,,3.17199707,,,
6.412,3.206,,,,3.17199707,,,
6.4125,3.20625,,,,3.17230225,,,
6.413,3.2065,,,,3.17260742,,,
6.4135,3.20675,,,,3.1729126,,,
6.414,3.207,,,,3.1729126,,,
6.4145,3.20725,,,,3.1729126,,,
6.415,3.2075,,,,3.17321777,,,
6.4155,3.20775,,,,3.17352295,,,
6.416,3.208,,,,3.1741333,,,
6.4165,3.20825,,,,3.1741333,,,
6.417,3.2085,,,,3.17443848,,,
6.4175,3.20875,,,,3.1741333,,,
6.418,3.209,,,,3.17474365,,,
6.4185,3.20925,,,,3.17504883,,,
6.419,3.2095,,,,3.17565918,,,
6.4195,3.20975,,,,3.17596436,,,
6.42,3.21,,,,3.175354,,,
6.4205,3.21025,,,,3.17596436,,,
6.421,3.2105,,,,3.17657471,,,
6.4215,3.21075,,,,3.17657471,,,
6.422,3.211,,,,3.17718506,,,
6.4225,3.21125,,,,3.17749023,,,
6.423,3.2115,,,,3.17749023,,,
6.4235,3.21175,,,,3.17810059,,,
6.424,3.212,,,,3.17810059,,,
6.4245,3.21225,,,,3.17871094,,,
6.425,3.2125,,,,3.17871094,,,
6.4255,3.21275,,,,3.17871094,,,
6.426,3.213,,,,3.17932129,,,
6.4265,3.21325,,,,3.17932129,,,
6.427,3.2135,,,,3.17962646,,,
6.4275,3.21375,,,,3.18023682,,,
6.428,3.214,,,,3.18023682,,,
6.4285,3.21425,,,,3.18054199,,,
6.429,3.2145,,,,3.18054199,,,
6.4295,3.21475,,,,3.18084717,,,
6.43,3.215,,,,3.18115234,,,
6.4305,3.21525,,,,3.18115234,,,
6.431,3.2155,,,,3.18115234,,,
6.4315,3.21575,,,,3.18145752,,,
6.432,3.216,,,,3.18145752,,,
6.4325,3.21625,,,,3.1817627,,,
6.433,3.2165,,,,3.1829834,,,
6.4335,3.21675,,,,3.18237305,,,
6.434,3.217,,,,3.1829834,,,
6.4345,3.21725,,,,3.18328857,,,
6.435,3.2175,,,,3.18359375,,,
6.4355,3.21775,,,,3.18389893,,,
6.436,3.218,,,,3.18389893,,,
6.4365,3.21825,,,,3.1842041,,,
6.437,3.2185,,,,3.18450928,,,
6.4375,3.21875,,,,3.18481445,,,
6.438,3.219,,,,3.1854248,,,
6.4385,3.21925,,,,3.18572998,,,
6.439,3.2195,,,,3.18572998,,,
6.4395,3.21975,,,,3.18603516,,,
6.44,3.22,,,,3.18603516,,,
6.4405,3.22025,,,,3.18664551,,,
6.441,3.2205,,,,3.18725586,,,
6.4415,3.22075,,,,3.18695068,,,
6.442,3.221,,,,3.18695068,,,
6.4425,3.22125,,,,3.18725586,,,
6.443,3.2215,,,,3.18725586,,,
6.4435,3.22175,,,,3.18756104,,,
6.444,3.222,,,,3.18756104,,,
6.4445,3.22225,,,,3.18786621,,,
6.445,3.2225,,,,3.18817139,,,
6.4455,3.22275,,,,3.18878174,,,
6.446,3.223,,,,3.18908691,,,
6.4465,3.22325,,,,3.18969727,,,
6.447,3.2235,,,,3.18969727,,,
6.4475,3.22375,,,,3.18969727,,,
6.448,3.224,,,,3.19000244,,,
6.4485,3.22425,,,,3.19030762,,,
6.449,3.2245,,,,3.19061279,,,
6.4495,3.22475,,,,3.19091797,,,
6.45,3.225,,,,3.19061279,,,
6.4505,3.22525,,,,3.19122314,,,
6.451,3.2255,,,,3.19122314,,,
6.4515,3.22575,,,,3.19152832,,,
6.452,3.226,,,,3.19213867,,,
6.4525,3.22625,,,,3.19213867,,,
6.453,3.2265,,,,3.19274902,,,
6.4535,3.22675,,,,3.19244385,,,
6.454,3.227,,,,3.19335937,,,
6.4545,3.22725,,,,3.19396973,,,
6.455,3.2275,,,,3.19396973,,,
6.4555,3.22775,,,,3.1942749,,,
6.456,3.228,,,,3.1942749,,,
6.4565,3.22825,,,,3.19458008,,,
6.457,3.2285,,,,3.19519043,,,
6.4575,3.22875,,,,3.19519043,,,
6.458,3.229,,,,3.19549561,,,
6.4585,3.22925,,,,3.19549561,,,
6.459,3.2295,,,,3.19549561,,,
6.4595,3.22975,,,,3.19580078,,,
6.46,3.23,,,,3.19610596,,,
6.4605,3.23025,,,,3.19641113,,,
6.461,3.2305,,,,3.19641113,,,
6.4615,3.23075,,,,3.19671631,,,
6.462,3.231,,,,3.19702148,,,
6.4625,3.23125,,,,3.19732666,,,
6.463,3.2315,,,,3.19763184,,,
6.4635,3.23175,,,,3.19763184,,,
6.464,3.232,,,,3.19793701,,,
6.4645,3.23225,,,,3.19793701,,,
6.465,3.2325,,,,3.19824219,,,
6.4655,3.23275,,,,3.19824219,,,
6.466,3.233,,,,3.19885254,,,
6.4665,3.23325,,,,3.19885254,,,
6.467,3.2335,,,,3.19946289,,,
6.4675,3.23375,,,,3.19946289,,,
6.468,3.234,,,,3.20007324,,,
6.4685,3.23425,,,,3.20037842,,,
6.469,3.2345,,,,3.20068359,,,
6.4695,3.23475,,,,3.20068359,,,
6.47,3.235,,,,3.20129395,,,
6.4705,3.23525,,,,3.20159912,,,
6.471,3.2355,,,,3.20159912,,,
6.4715,3.23575,,,,3.20159912,,,
6.472,3.236,,,,3.20159912,,,
6.4725,3.23625,,,,3.20220947,,,
6.473,3.2365,,,,3.20251465,,,
6.4735,3.23675,,,,3.20281982,,,
6.474,3.237,,,,3.20281982,,,
6.4745,3.23725,,,,3.203125,,,
6.475,3.2375,,,,3.203125,,,
6.4755,3.23775,,,,3.203125,,,
6.476,3.238,,,,3.20343018,,,
6.4765,3.23825,,,,3.20343018,,,
6.477,3.2385,,,,3.2043457,,,
6.4775,3.23875,,,,3.20404053,,,
6.478,3.239,,,,3.2043457,,,
6.4785,3.23925,,,,3.20495605,,,
6.479,3.2395,,,,3.20495605,,,
6.4795,3.23975,,,,3.20556641,,,
6.48,3.24,,,,3.20556641,,,
6.4805,3.24025,,,,3.20587158,,,
6.481,3.2405,,,,3.20587158,,,
6.4815,3.24075,,,,3.20617676,,,
6.482,3.241,,,,3.20648193,,,
6.4825,3.24125,,,,3.20678711,,,
6.483,3.2415,,,,3.20678711,,,
6.4835,3.24175,,,,3.20709229,,,
6.484,3.242,,,,3.20739746,,,
6.4845,3.24225,,,,3.20739746,,,
6.485,3.2425,,,,3.20770264,,,
6.4855,3.24275,,,,3.20831299,,,
6.486,3.243,,,,3.20800781,,,
6.4865,3.24325,,,,3.20861816,,,
6.487,3.2435,,,,3.20922852,,,
6.4875,3.24375,,,,3.20953369,,,
6.488,3.244,,,,3.20953369,,,
6.4885,3.24425,,,,3.20953369,,,
6.489,3.2445,,,,3.20983887,,,
6.4895,3.24475,,,,3.20983887,,,
6.49,3.245,,,,3.20983887,,,
6.4905,3.24525,,,,3.21044922,,,
6.491,3.2455,,,,3.21075439,,,
6.4915,3.24575,,,,3.21044922,,,
6.492,3.246,,,,3.21136475,,,
6.4925,3.24625,,,,3.21166992,,,
6.493,3.2465,,,,3.2119751,,,
6.4935,3.24675,,,,3.2119751,,,
6.494,3.247,,,,3.2119751,,,
6.4945,3.24725,,,,3.21228027,,,
6.495,3.2475,,,,3.21289062,,,
6.4955,3.24775,,,,3.21289062,,,
6.496,3.248,,,,3.2131958,,,
6.4965,3.24825,,,,3.21350098,,,
6.497,3.2485,,,,3.21350098,,,
6.4975,3.24875,,,,3.21380615,,,
6.498,3.249,,,,3.2144165,,,
6.4985,3.24925,,,,3.2144165,,,
6.499,3.2495,,,,3.21472168,,,
6.4995,3.24975,,,,3.21472168,,,
6.5,3.25,,,,3.21472168,,,
6.5005,3.25025,,,,3.21502686,,,
6.501,3.2505,,,,3.21563721,,,
6.5015,3.25075,,,,3.21563721,,,
6.502,3.251,,,,3.21655273,,,
6.5025,3.25125,,,,3.21624756,,,
6.503,3.2515,,,,3.21624756,,,
6.5035,3.25175,,,,3.21655273,,,
6.504,3.252,,,,3.21685791,,,
6.5045,3.25225,,,,3.21746826,,,
6.505,3.2525,,,,3.21746826,,,
6.5055,3.25275,,,,3.21746826,,,
6.506,3.253,,,,3.21807861,,,
6.5065,3.25325,,,,3.21838379,,,
6.507,3.2535,,,,3.21868896,,,
6.5075,3.25375,,,,3.21899414,,,
6.508,3.254,,,,3.21899414,,,
6.5085,3.25425,,,,3.21929932,,,
6.509,3.2545,,,,3.21960449,,,
6.5095,3.25475,,,,3.21990967,,,
6.51,3.255,,,,3.22021484,,,
6.5105,3.25525,,,,3.2208252,,,
6.511,3.2555,,,,3.2208252,,,
6.5115,3.25575,,,,3.2208252,,,
6.512,3.256,,,,3.22113037,,,
6.5125,3.25625,,,,3.22174072,,,
6.513,3.2565,,,,3.22174072,,,
6.5135,3.25675,,,,3.22174072,,,
6.514,3.257,,,,3.2220459,,,
6.5145,3.25725,,,,3.22265625,,,
6.515,3.2575,,,,3.22296143,,,
6.5155,3.25775,,,,3.22357178,,,
6.516,3.258,,,,3.22357178,,,
6.5165,3.25825,,,,3.22357178,,,
6.517,3.2585,,,,3.22357178,,,
6.5175,3.25875,,,,3.2244873,,,
6.518,3.259,,,,3.22479248,,,
6.5185,3.25925,,,,3.22509766,,,
6.519,3.2595,,,,3.22509766,,,
6.5195,3.25975,,,,3.22540283,,,
6.52,3.26,,,,3.22570801,,,
6.5205,3.26025,,,,3.22601318,,,
6.521,3.2605,,,,3.22601318,,,
6.5215,3.26075,,,,3.22631836,,,
6.522,3.261,,,,3.22631836,,,
6.5225,3.26125,,,,3.22662354,,,
6.523,3.2615,,,,3.22662354,,,
6.5235,3.26175,,,,3.22692871,,,
6.524,3.262,,,,3.22723389,,,
6.5245,3.26225,,,,3.22723389,,,
6.525,3.2625,,,,3.22753906,,,
6.5255,3.26275,,,,3.22784424,,,
6.526,3.263,,,,3.22814941,,,
6.5265,3.26325,,,,3.22845459,,,
6.527,3.2635,,,,3.22875977,,,
6.5275,3.26375,,,,3.22875977,,,
6.528,3.264,,,,3.22875977,,,
6.5285,3.26425,,,,3.22937012,,,
6.529,3.2645,,,,3.22967529,,,
6.5295,3.26475,,,,3.22998047,,,
6.53,3.265,,,,3.22998047,,,
6.5305,3.26525,,,,3.23028564,,,
6.531,3.2655,,,,3.23059082,,,
6.5315,3.26575,,,,3.23059082,,,
6.532,3.266,,,,3.230896,,,
6.5325,3.26625,,,,3.23120117,,,
6.533,3.2665,,,,3.23120117,,,
6.5335,3.26675,,,,3.23150635,,,
6.534,3.267,,,,3.23181152,,,
6.5345,3.26725,,,,3.23242187,,,
6.535,3.2675,,,,3.23272705,,,
6.5355,3.26775,,,,3.23272705,,,
6.536,3.268,,,,3.23272705,,,
6.5365,3.26825,,,,3.23303223,,,
6.537,3.2685,,,,3.23364258,,,
6.5375,3.26875,,,,3.23394775,,,
6.538,3.269,,,,3.23425293,,,
6.5385,3.26925,,,,3.23455811,,,
6.539,3.2695,,,,3.23486328,,,
6.5395,3.26975,,,,3.23547363,,,
6.54,3.27,,,,3.23547363,,,
6.5405,3.27025,,,,3.23577881,,,
6.541,3.2705,,,,3.23577881,,,
6.5415,3.27075,,,,3.23577881,,,
6.542,3.271,,,,3.23577881,,,
6.5425,3.27125,,,,3.23669434,,,
6.543,3.2715,,,,3.23669434,,,
6.5435,3.27175,,,,3.23669434,,,
6.544,3.272,,,,3.23669434,,,
6.5445,3.27225,,,,3.23699951,,,
6.545,3.2725,,,,3.23730469,,,
6.5455,3.27275,,,,3.23791504,,,
6.546,3.273,,,,3.23822021,,,
6.5465,3.27325,,,,3.23822021,,,
6.547,3.2735,,,,3.23852539,,,
6.5475,3.27375,,,,3.23883057,,,
6.548,3.274,,,,3.23913574,,,
6.5485,3.27425,,,,3.23913574,,,
6.549,3.2745,,,,3.23944092,,,
6.5495,3.27475,,,,3.23974609,,,
6.55,3.275,,,,3.24035645,,,
6.5505,3.27525,,,,3.23974609,,,
6.551,3.2755,,,,3.2409668,,,
6.5515,3.27575,,,,3.24066162,,,
6.552,3.276,,,,3.2409668,,,
6.5525,3.27625,,,,3.2409668,,,
6.553,3.2765,,,,3.2421875,,,
6.5535,3.27675,,,,3.2421875,,,
6.554,3.277,,,,3.24249268,,,
6.5545,3.27725,,,,3.24279785,,,
6.555,3.2775,,,,3.24279785,,,
6.5555,3.27775,,,,3.24310303,,,
6.556,3.278,,,,3.24310303,,,
6.5565,3.27825,,,,3.2434082,,,
6.557,3.2785,,,,3.24371338,,,
6.5575,3.27875,,,,3.24371338,,,
6.558,3.279,,,,3.24401855,,,
6.5585,3.27925,,,,3.24432373,,,
6.559,3.2795,,,,3.24462891,,,
6.5595,3.27975,,,,3.24462891,,,
6.56,3.28,,,,3.24523926,,,
6.5605,3.28025,,,,3.24462891,,,
6.561,3.2805,,,,3.24584961,,,
6.5615,3.28075,,,,3.24615479,,,
6.562,3.281,,,,3.24615479,,,
6.5625,3.28125,,,,3.24645996,,,
6.563,3.2815,,,,3.24676514,,,
6.5635,3.28175,,,,3.24676514,,,
6.564,3.282,,,,3.24676514,,,
6.5645,3.28225,,,,3.24737549,,,
6.565,3.2825,,,,3.24737549,,,
6.5655,3.28275,,,,3.24768066,,,
6.566,3.283,,,,3.24737549,,,
6.5665,3.28325,,,,3.24829102,,,
6.567,3.2835,,,,3.24829102,,,
6.5675,3.28375,,,,3.24890137,,,
6.568,3.284,,,,3.24920654,,,
